run_id,pair_id,source_task,target_task,direction,mode,transfer_mode,epoch_budget,seed,E,K,F,fixed_ratio,approx_runtime_sec,approx_runtime_min,best_test_acc,final_test_acc,config_snapshot_mtime,run_summary_mtime,has_metrics_history,dynamic_runtime_sec,dynamic_runtime_min,runtime_diff_sec_vs_dynamic,runtime_ratio_vs_dynamic
hyb_vehicles1_to_vehicles2_E16_K8_F6_ep100_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,hybrid,100,1,16,8,6,0.75,101.401,1.69,0.8239999947547912,0.7879999995231628,1775898529.4962127,1775898630.8974054,True,98.871,1.648,2.530000000000001,1.0255888986659385
fix_vehicles1_to_vehicles2_E16_K8_F8_ep100_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,pure_fixed,100,1,16,8,8,1.0,99.674,1.661,0.8599999966621399,0.7720000019073486,1775897021.7574477,1775897121.4316514,True,98.871,1.648,0.8030000000000115,1.0081216939244066
dyn_vehicles1_to_vehicles2_E32_K4_ep100_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,target_dynamic,pure_dynamic,100,1,32,4,0,0.0,124.032,2.067,0.847999997138977,0.8379999995231628,1775896346.2004998,1775896470.232005,True,124.032,2.067,0.0,1.0
hyb_vehicles1_to_vehicles2_E32_K4_F1_ep100_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,hybrid,100,1,32,4,1,0.25,126.662,2.111,0.8140000019073487,0.8360000019073486,1775898633.785441,1775898760.4470625,True,124.032,2.067,2.6300000000000097,1.0212042053663573
hyb_vehicles1_to_vehicles2_E32_K4_F2_ep100_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,hybrid,100,1,32,4,2,0.5,129.158,2.153,0.8260000019073487,0.8419999947547913,1775898763.3831015,1775898892.5408738,True,124.032,2.067,5.125999999999991,1.041328044375645
hyb_vehicles1_to_vehicles2_E32_K4_F3_ep100_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,hybrid,100,1,32,4,3,0.75,122.218,2.037,0.8199999995231628,0.8299999923706055,1775898895.4409146,1775899017.6586773,True,124.032,2.067,-1.813999999999993,0.985374742002064
fix_vehicles1_to_vehicles2_E32_K4_F4_ep100_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,pure_fixed,100,1,32,4,4,1.0,124.687,2.078,0.8279999923706055,0.8460000038146973,1775897124.3117144,1775897248.998413,True,124.032,2.067,0.6550000000000011,1.005280895252838
dyn_vehicles1_to_vehicles2_E32_K6_ep100_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,target_dynamic,pure_dynamic,100,1,32,6,0,0.0,126.711,2.112,0.8179999971389771,0.7959999995231628,1775896473.2200863,1775896599.9314294,True,126.711,2.112,0.0,1.0
hyb_vehicles1_to_vehicles2_E32_K6_F1_ep100_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,hybrid,100,1,32,6,1,0.16666666666666666,126.362,2.106,0.8119999923706055,0.8219999995231628,1775899020.6027205,1775899146.9646113,True,126.711,2.112,-0.34900000000000375,0.9972457008468089
hyb_vehicles1_to_vehicles2_E32_K6_F2_ep100_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,hybrid,100,1,32,6,2,0.3333333333333333,128.194,2.137,0.8540000014305115,0.8379999923706055,1775899149.8686552,1775899278.0626283,True,126.711,2.112,1.4829999999999899,1.0117037984073995
hyb_vehicles1_to_vehicles2_E32_K6_F4_ep100_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,hybrid,100,1,32,6,4,0.6666666666666666,126.366,2.106,0.8180000042915344,0.8480000038146973,1775899280.9426732,1775899407.3086603,True,126.711,2.112,-0.34499999999999886,0.9972772687454128
fix_vehicles1_to_vehicles2_E32_K6_F6_ep100_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,pure_fixed,100,1,32,6,6,1.0,123.127,2.052,0.8360000019073486,0.8360000019073486,1775897251.9584765,1775897375.0850916,True,126.711,2.112,-3.584000000000003,0.9717151628508969
dyn_vehicles1_to_vehicles2_E32_K8_ep100_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,target_dynamic,pure_dynamic,100,1,32,8,0,0.0,124.627,2.077,0.8139999947547912,0.8219999947547912,1775896602.9835076,1775896727.6106129,True,124.627,2.077,0.0,1.0
hyb_vehicles1_to_vehicles2_E32_K8_F1_ep100_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,hybrid,100,1,32,8,1,0.125,126.51,2.109,0.8219999971389771,0.8219999971389771,1775899410.188706,1775899536.6987276,True,124.627,2.077,1.8830000000000098,1.0151090855111653
hyb_vehicles1_to_vehicles2_E32_K8_F2_ep100_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,hybrid,100,1,32,8,2,0.25,128.11,2.135,0.8599999966621399,0.8579999966621399,1775899539.5827742,1775899667.692847,True,124.627,2.077,3.4830000000000183,1.02794739502676
hyb_vehicles1_to_vehicles2_E32_K8_F4_ep100_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,hybrid,100,1,32,8,4,0.5,126.33,2.106,0.8559999990463257,0.8359999947547913,1775899670.6088946,1775899796.9389584,True,124.627,2.077,1.703000000000003,1.013664775690661
hyb_vehicles1_to_vehicles2_E32_K8_F6_ep100_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,hybrid,100,1,32,8,6,0.75,124.209,2.07,0.8219999971389771,0.8240000019073487,1775899799.8590064,1775899924.0677545,True,124.627,2.077,-0.41799999999999216,0.996645991639051
fix_vehicles1_to_vehicles2_E32_K8_F8_ep100_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,pure_fixed,100,1,32,8,8,1.0,124.067,2.068,0.8260000042915344,0.8179999923706055,1775897378.001153,1775897502.0677488,True,124.627,2.077,-0.5600000000000023,0.9955065916695419
dyn_vehicles2_to_vehicles1_E8_K4_ep50_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,target_dynamic,pure_dynamic,50,1,8,4,0,0.0,42.265,0.704,0.7339999933242798,0.7179999933242798,1775885328.2794237,1775885370.5439594,True,42.265,0.704,0.0,1.0
hyb_vehicles2_to_vehicles1_E8_K4_F1_ep50_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,50,1,8,4,1,0.25,43.249,0.721,0.7119999980926514,0.7159999957084656,1775886960.4042144,1775887003.6532638,True,42.265,0.704,0.9840000000000018,1.023281675144919
hyb_vehicles2_to_vehicles1_E8_K4_F2_ep50_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,50,1,8,4,2,0.5,43.937,0.732,0.7099999980926514,0.7359999976158142,1775887006.5333333,1775887050.4703872,True,42.265,0.704,1.671999999999997,1.0395599195551875
hyb_vehicles2_to_vehicles1_E8_K4_F3_ep50_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,50,1,8,4,3,0.75,42.785,0.713,0.7260000047683716,0.7379999933242798,1775887053.3624563,1775887096.1474721,True,42.265,0.704,0.519999999999996,1.012303324263575
fix_vehicles2_to_vehicles1_E8_K4_F4_ep50_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,pure_fixed,50,1,8,4,4,1.0,42.254,0.704,0.7279999957084656,0.7279999957084656,1775885724.9690545,1775885767.2234323,True,42.265,0.704,-0.011000000000002785,0.9997397373713474
dyn_vehicles2_to_vehicles1_E16_K4_ep50_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,target_dynamic,pure_dynamic,50,1,16,4,0,0.0,47.365,0.789,0.6899999961853027,0.714,1775884977.655203,1775885025.0197442,True,47.365,0.789,0.0,1.0
hyb_vehicles2_to_vehicles1_E16_K4_F1_ep50_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,50,1,16,4,1,0.25,50.055,0.834,0.7140000052452088,0.6700000028610229,1775885770.0915895,1775885820.1462457,True,47.365,0.789,2.6899999999999977,1.056792990604877
hyb_vehicles2_to_vehicles1_E16_K4_F2_ep50_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,50,1,16,4,2,0.5,49.886,0.831,0.7399999933242798,0.6359999985694885,1775885822.970391,1775885872.856882,True,47.365,0.789,2.521000000000001,1.0532249551356487
hyb_vehicles2_to_vehicles1_E16_K4_F3_ep50_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,50,1,16,4,3,0.75,49.362,0.823,0.6500000052452087,0.675999993801117,1775885875.6930196,1775885925.055346,True,47.365,0.789,1.9969999999999999,1.0421619339174495
fix_vehicles2_to_vehicles1_E16_K4_F4_ep50_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,pure_fixed,50,1,16,4,4,1.0,49.873,0.831,0.7099999933242798,0.7519999976158143,1775885373.5479975,1775885423.4206355,True,47.365,0.789,2.5079999999999956,1.0529504908687848
dyn_vehicles2_to_vehicles1_E16_K6_ep50_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,target_dynamic,pure_dynamic,50,1,16,6,0,0.0,48.973,0.816,0.7619999928474426,0.7619999928474426,1775885027.9037776,1775885076.8763487,True,48.973,0.816,0.0,1.0
hyb_vehicles2_to_vehicles1_E16_K6_F1_ep50_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,50,1,16,6,1,0.16666666666666666,49.034,0.817,0.6739999985694886,0.7119999957084656,1775885927.9674795,1775885977.0016668,True,48.973,0.816,0.06099999999999994,1.001245584301554
hyb_vehicles2_to_vehicles1_E16_K6_F2_ep50_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,50,1,16,6,2,0.3333333333333333,50.89,0.848,0.7119999976158142,0.6619999942779541,1775885979.8977926,1775886030.7879455,True,48.973,0.816,1.9170000000000016,1.0391440181324403
hyb_vehicles2_to_vehicles1_E16_K6_F4_ep50_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,50,1,16,6,4,0.6666666666666666,50.134,0.836,0.7120000047683716,0.7299999976158142,1775886033.7400672,1775886083.8740828,True,48.973,0.816,1.1610000000000014,1.0237069405590835
fix_vehicles2_to_vehicles1_E16_K6_F6_ep50_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,pure_fixed,50,1,16,6,6,1.0,49.569,0.826,0.7159999957084656,0.6779999980926513,1775885426.2446718,1775885475.8133113,True,48.973,0.816,0.5960000000000036,1.0121699712086252
dyn_vehicles2_to_vehicles1_E16_K8_ep50_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,target_dynamic,pure_dynamic,50,1,16,8,0,0.0,50.293,0.838,0.7079999933242798,0.7159999980926514,1775885079.7323823,1775885130.0249803,True,50.293,0.838,0.0,1.0
hyb_vehicles2_to_vehicles1_E16_K8_F1_ep50_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,50,1,16,8,1,0.125,50.258,0.838,0.7099999957084656,0.6300000033378601,1775886086.814198,1775886137.072124,True,50.293,0.838,-0.03499999999999659,0.9993040781023205
hyb_vehicles2_to_vehicles1_E16_K8_F2_ep50_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,50,1,16,8,2,0.25,50.418,0.84,0.6819999980926513,0.6999999980926513,1775886139.9442315,1775886190.362078,True,50.293,0.838,0.125,1.0024854353488557
hyb_vehicles2_to_vehicles1_E16_K8_F4_ep50_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,50,1,16,8,4,0.5,50.718,0.845,0.7000000028610229,0.7080000052452088,1775886193.1981795,1775886243.915959,True,50.293,0.838,0.42500000000000426,1.0084504801861094
hyb_vehicles2_to_vehicles1_E16_K8_F6_ep50_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,50,1,16,8,6,0.75,50.378,0.84,0.6880000052452088,0.7099999933242798,1775886246.7520564,1775886297.1297543,True,50.293,0.838,0.08500000000000085,1.001690096037222
fix_vehicles2_to_vehicles1_E16_K8_F8_ep50_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,pure_fixed,50,1,16,8,8,1.0,50.511,0.842,0.7120000047683716,0.7139999933242798,1775885478.7493496,1775885529.2601883,True,50.293,0.838,0.21800000000000352,1.0043345992484045
dyn_vehicles2_to_vehicles1_E32_K4_ep50_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,target_dynamic,pure_dynamic,50,1,32,4,0,0.0,61.545,1.026,0.7180000047683716,0.6519999957084656,1775885132.9290152,1775885194.4737606,True,61.545,1.026,0.0,1.0
hyb_vehicles2_to_vehicles1_E32_K4_F1_ep50_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,50,1,32,4,1,0.25,63.486,1.058,0.7039999980926513,0.642000002861023,1775886300.0058494,1775886363.491901,True,61.545,1.026,1.9409999999999954,1.0315378990982207
hyb_vehicles2_to_vehicles1_E32_K4_F2_ep50_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,50,1,32,4,2,0.5,63.498,1.058,0.7,0.7,1775886366.371992,1775886429.8699577,True,61.545,1.026,1.9529999999999959,1.031732878381672
hyb_vehicles2_to_vehicles1_E32_K4_F3_ep50_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,50,1,32,4,3,0.75,62.618,1.044,0.7180000047683716,0.6719999957084656,1775886432.7980464,1775886495.4159102,True,61.545,1.026,1.0730000000000004,1.0174343975952556
fix_vehicles2_to_vehicles1_E32_K4_F4_ep50_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,pure_fixed,50,1,32,4,4,1.0,62.764,1.046,0.7120000042915344,0.5760000057220459,1775885532.2804139,1775885595.0448925,True,61.545,1.026,1.2190000000000012,1.019806645543911
dyn_vehicles2_to_vehicles1_E32_K6_ep50_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,target_dynamic,pure_dynamic,50,1,32,6,0,0.0,61.277,1.021,0.7160000047683716,0.6639999957084656,1775885197.377796,1775885258.6545515,True,61.277,1.021,0.0,1.0
hyb_vehicles2_to_vehicles1_E32_K6_F1_ep50_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,50,1,32,6,1,0.16666666666666666,62.698,1.045,0.7459999957084655,0.6460000004768371,1775886498.2359927,1775886560.933794,True,61.277,1.021,1.4209999999999994,1.0231897775674397
hyb_vehicles2_to_vehicles1_E32_K6_F2_ep50_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,50,1,32,6,2,0.3333333333333333,64.962,1.083,0.7159999976158142,0.6319999957084655,1775886563.7898746,1775886628.7516804,True,61.277,1.021,3.6850000000000023,1.0601367560422346
hyb_vehicles2_to_vehicles1_E32_K6_F4_ep50_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,50,1,32,6,4,0.6666666666666666,61.562,1.026,0.7220000047683716,0.6359999938011169,1775886631.5997584,1775886693.1614199,True,61.277,1.021,0.2849999999999966,1.0046510109829137
fix_vehicles2_to_vehicles1_E32_K6_F6_ep50_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,pure_fixed,50,1,32,6,6,1.0,60.4,1.007,0.7040000047683715,0.6099999985694885,1775885597.9490907,1775885658.3490412,True,61.277,1.021,-0.8770000000000024,0.9856879416420516
dyn_vehicles2_to_vehicles1_E32_K8_ep50_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,target_dynamic,pure_dynamic,50,1,32,8,0,0.0,63.833,1.064,0.7260000047683716,0.6700000047683716,1775885261.5385873,1775885325.371387,True,63.833,1.064,0.0,1.0
hyb_vehicles2_to_vehicles1_E32_K8_F1_ep50_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,50,1,32,8,1,0.125,63.606,1.06,0.7440000047683716,0.6840000047683715,1775886696.057497,1775886759.663169,True,63.833,1.064,-0.22699999999999676,0.9964438456597685
hyb_vehicles2_to_vehicles1_E32_K8_F2_ep50_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,50,1,32,8,2,0.25,62.53,1.042,0.6880000009536743,0.6800000023841858,1775886762.5232432,1775886825.0528479,True,63.833,1.064,-1.3029999999999973,0.979587360769508
hyb_vehicles2_to_vehicles1_E32_K8_F4_ep50_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,50,1,32,8,4,0.5,63.166,1.053,0.6960000052452088,0.6859999976158142,1775886827.8809195,1775886891.046506,True,63.833,1.064,-0.6670000000000016,0.9895508592734166
hyb_vehicles2_to_vehicles1_E32_K8_F6_ep50_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,50,1,32,8,6,0.75,63.562,1.059,0.7440000023841858,0.6499999957084656,1775886893.982579,1775886957.5441444,True,63.833,1.064,-0.2710000000000008,0.9957545470211333
fix_vehicles2_to_vehicles1_E32_K8_F8_ep50_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,pure_fixed,50,1,32,8,8,1.0,60.784,1.013,0.7279999928474427,0.6300000052452087,1775885661.3132272,1775885722.0968883,True,63.833,1.064,-3.0489999999999995,0.9522347375182116
dyn_vehicles2_to_vehicles1_E8_K4_ep60_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,target_dynamic,pure_dynamic,60,1,8,4,0,0.0,51.706,0.862,0.7179999933242798,0.6920000052452088,1775887990.7687385,1775888042.474866,True,51.706,0.862,0.0,1.0
hyb_vehicles2_to_vehicles1_E8_K4_F1_ep60_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,60,1,8,4,1,0.25,50.81,0.847,0.722,0.714,1775889916.290368,1775889967.1007576,True,51.706,0.862,-0.8960000000000008,0.98267125672069
hyb_vehicles2_to_vehicles1_E8_K4_F2_ep60_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,60,1,8,4,2,0.5,51.735,0.862,0.7259999957084656,0.6899999980926513,1775889969.9366748,1775890021.6712818,True,51.706,0.862,0.028999999999996362,1.0005608633427454
hyb_vehicles2_to_vehicles1_E8_K4_F3_ep60_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,60,1,8,4,3,0.75,50.891,0.848,0.7460000047683716,0.6920000052452088,1775890024.4472132,1775890075.338061,True,51.706,0.862,-0.8150000000000048,0.984237806057324
fix_vehicles2_to_vehicles1_E8_K4_F4_ep60_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,pure_fixed,60,1,8,4,4,1.0,50.194,0.837,0.7380000047683716,0.7100000023841858,1775888457.5099711,1775888507.703628,True,51.706,0.862,-1.5120000000000005,0.9707577457161645
dyn_vehicles2_to_vehicles1_E16_K4_ep60_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,target_dynamic,pure_dynamic,60,1,16,4,0,0.0,58.591,0.977,0.7219999957084656,0.6779999985694886,1775887571.4198983,1775887630.0113091,True,58.591,0.977,0.0,1.0
hyb_vehicles2_to_vehicles1_E16_K4_F1_ep60_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,60,1,16,4,1,0.25,60.118,1.002,0.7199999952316284,0.6099999942779541,1775888510.455718,1775888570.5736675,True,58.591,0.977,1.527000000000001,1.0260620231776212
hyb_vehicles2_to_vehicles1_E16_K4_F2_ep60_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,60,1,16,4,2,0.5,60.174,1.003,0.7060000004768372,0.7220000004768372,1775888573.3817577,1775888633.555675,True,58.591,0.977,1.5829999999999984,1.027017801368811
hyb_vehicles2_to_vehicles1_E16_K4_F3_ep60_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,60,1,16,4,3,0.75,58.826,0.98,0.7120000004768372,0.6339999985694885,1775888636.339763,1775888695.165608,True,58.591,0.977,0.23499999999999943,1.004010854909457
fix_vehicles2_to_vehicles1_E16_K4_F4_ep60_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,pure_fixed,60,1,16,4,4,1.0,58.502,0.975,0.7019999980926513,0.6559999985694885,1775888045.3829834,1775888103.8853052,True,58.591,0.977,-0.08899999999999864,0.9984809953747162
dyn_vehicles2_to_vehicles1_E16_K6_ep60_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,target_dynamic,pure_dynamic,60,1,16,6,0,0.0,58.779,0.98,0.726,0.669999993801117,1775887632.8554695,1775887691.6346872,True,58.779,0.98,0.0,1.0
hyb_vehicles2_to_vehicles1_E16_K6_F1_ep60_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,60,1,16,6,1,0.16666666666666666,61.31,1.022,0.7140000047683716,0.6639999961853027,1775888697.9816957,1775888759.2915916,True,58.779,0.98,2.530999999999999,1.0430595961142586
hyb_vehicles2_to_vehicles1_E16_K6_F2_ep60_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,60,1,16,6,2,0.3333333333333333,60.378,1.006,0.6919999933242797,0.7380000047683716,1775888762.0756772,1775888822.4535203,True,58.779,0.98,1.5989999999999966,1.0272035931199919
hyb_vehicles2_to_vehicles1_E16_K6_F4_ep60_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,60,1,16,6,4,0.6666666666666666,59.034,0.984,0.7160000004768372,0.671999993801117,1775888825.2576053,1775888884.2913873,True,58.779,0.98,0.25499999999999545,1.0043382840810493
fix_vehicles2_to_vehicles1_E16_K6_F6_ep60_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,pure_fixed,60,1,16,6,6,1.0,58.538,0.976,0.7059999980926513,0.6499999961853027,1775888106.6974146,1775888165.2356575,True,58.779,0.98,-0.24100000000000676,0.9958998962214395
dyn_vehicles2_to_vehicles1_E16_K8_ep60_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,target_dynamic,pure_dynamic,60,1,16,8,0,0.0,60.263,1.004,0.7379999952316284,0.677999993801117,1775887694.5668428,1775887754.8299532,True,60.263,1.004,0.0,1.0
hyb_vehicles2_to_vehicles1_E16_K8_F1_ep60_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,60,1,16,8,1,0.125,61.758,1.029,0.7159999933242798,0.6919999985694886,1775888887.1394727,1775888948.897318,True,60.263,1.004,1.4950000000000045,1.0248079252609397
hyb_vehicles2_to_vehicles1_E16_K8_F2_ep60_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,60,1,16,8,2,0.25,61.018,1.017,0.7080000004768372,0.6500000033378601,1775888951.7014012,1775889012.7192075,True,60.263,1.004,0.7550000000000026,1.012528417105023
hyb_vehicles2_to_vehicles1_E16_K8_F4_ep60_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,60,1,16,8,4,0.5,58.85,0.981,0.758,0.625999994277954,1775889015.5112898,1775889074.361018,True,60.263,1.004,-1.4129999999999967,0.9765527769941755
hyb_vehicles2_to_vehicles1_E16_K8_F6_ep60_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,60,1,16,8,6,0.75,60.434,1.007,0.7500000042915345,0.5879999990463257,1775889077.1891007,1775889137.6228626,True,60.263,1.004,0.17099999999999937,1.0028375620198131
fix_vehicles2_to_vehicles1_E16_K8_F8_ep60_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,pure_fixed,60,1,16,8,8,1.0,58.974,0.983,0.7200000047683716,0.6439999938011169,1775888168.0437634,1775888227.0179508,True,60.263,1.004,-1.2890000000000015,0.9786104243067886
dyn_vehicles2_to_vehicles1_E32_K4_ep60_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,target_dynamic,pure_dynamic,60,1,32,4,0,0.0,75.028,1.25,0.7199999980926514,0.6780000047683716,1775887757.7500997,1775887832.77774,True,75.028,1.25,0.0,1.0
hyb_vehicles2_to_vehicles1_E32_K4_F1_ep60_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,60,1,32,4,1,0.25,73.758,1.229,0.7300000047683716,0.7040000004768372,1775889140.4029434,1775889214.1610785,True,75.028,1.25,-1.2700000000000102,0.9830729860851948
hyb_vehicles2_to_vehicles1_E32_K4_F2_ep60_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,60,1,32,4,2,0.5,74.59,1.243,0.7360000047683716,0.6799999980926513,1775889216.9771597,1775889291.5673044,True,75.028,1.25,-0.4380000000000024,0.9941621794530042
hyb_vehicles2_to_vehicles1_E32_K4_F3_ep60_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,60,1,32,4,3,0.75,74.71,1.245,0.7139999933242798,0.6960000047683715,1775889294.343384,1775889369.0535195,True,75.028,1.25,-0.31800000000001205,0.9957615823425919
fix_vehicles2_to_vehicles1_E32_K4_F4_ep60_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,pure_fixed,60,1,32,4,4,1.0,72.391,1.207,0.7019999957084656,0.6459999942779541,1775888229.814053,1775888302.2046518,True,75.028,1.25,-2.6370000000000005,0.9648531215013062
