run_id,mode,pair_group,pair_id,seed,source_task,target_task,task_name,num_classes,num_experts,top_k,fixed_k,dynamic_k,fixed_ratio,source_ref_run_id,source_stats_path,fixed_experts,best_val_epoch,best_val_acc,best_test_acc,best_test_macro_f1,best_test_loss,best_test_routing_entropy,final_test_acc,final_test_macro_f1,final_test_loss,final_test_routing_entropy,train_size,val_size,test_size,checkpoint_path,config_path,run_dir,log_path,fixed_experts_layer0,resolved_fixed_path
hyb_p02_aquatic_mammals_to_fish_E32_K4_F1_s1,hybrid_transfer,main_strong_6,p02_aquatic_mammals_to_fish,1,aquatic_mammals,fish,fish,5,32,4,1,3,0.25,ref_aquatic_mammals_E32_K4_s1,./results/runs/ref_aquatic_mammals_E32_K4_s1/expert_stats_last3.json,[31],7,0.6639999914169311,0.6360000004768371,0.6323086645059253,0.9228006763458252,2.7939844131469727,0.619999994277954,0.6111654755559519,0.9297859773635865,2.739768326282501,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/hyb_p02_aquatic_mammals_to_fish_E32_K4_F1_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p02_aquatic_mammals_to_fish_E32_K4_F1_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p02_aquatic_mammals_to_fish_E32_K4_F1_s1,/root/autodl-tmp/projects/six_moe/logs/hyb_p02_aquatic_mammals_to_fish_E32_K4_F1_s1.log,31,results/runs/hyb_p02_aquatic_mammals_to_fish_E32_K4_F1_s1/resolved_fixed_experts.json
hyb_p02_aquatic_mammals_to_fish_E32_K4_F2_s1,hybrid_transfer,main_strong_6,p02_aquatic_mammals_to_fish,1,aquatic_mammals,fish,fish,5,32,4,2,2,0.5,ref_aquatic_mammals_E32_K4_s1,./results/runs/ref_aquatic_mammals_E32_K4_s1/expert_stats_last3.json,"[31, 23]",7,0.6599999866485595,0.6120000052452087,0.6033826575044074,0.9885893573760987,2.8158257603645325,0.6320000033378601,0.6254744311069603,0.9543286371231079,2.779383897781372,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/hyb_p02_aquatic_mammals_to_fish_E32_K4_F2_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p02_aquatic_mammals_to_fish_E32_K4_F2_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p02_aquatic_mammals_to_fish_E32_K4_F2_s1,/root/autodl-tmp/projects/six_moe/logs/hyb_p02_aquatic_mammals_to_fish_E32_K4_F2_s1.log,"31,23",results/runs/hyb_p02_aquatic_mammals_to_fish_E32_K4_F2_s1/resolved_fixed_experts.json
hyb_p02_aquatic_mammals_to_fish_E32_K4_F3_s1,hybrid_transfer,main_strong_6,p02_aquatic_mammals_to_fish,1,aquatic_mammals,fish,fish,5,32,4,3,1,0.75,ref_aquatic_mammals_E32_K4_s1,./results/runs/ref_aquatic_mammals_E32_K4_s1/expert_stats_last3.json,"[31, 23, 14]",10,0.6679999871253968,0.6319999938011169,0.6331679360979708,0.911739559173584,2.5676817893981934,0.6319999938011169,0.6331679360979708,0.911739559173584,2.5676817893981934,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/hyb_p02_aquatic_mammals_to_fish_E32_K4_F3_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p02_aquatic_mammals_to_fish_E32_K4_F3_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p02_aquatic_mammals_to_fish_E32_K4_F3_s1,/root/autodl-tmp/projects/six_moe/logs/hyb_p02_aquatic_mammals_to_fish_E32_K4_F3_s1.log,"31,23,14",results/runs/hyb_p02_aquatic_mammals_to_fish_E32_K4_F3_s1/resolved_fixed_experts.json
fix_p02_aquatic_mammals_to_fish_E32_K4_F4_s1,hybrid_transfer,main_strong_6,p02_aquatic_mammals_to_fish,1,aquatic_mammals,fish,fish,5,32,4,4,0,1.0,ref_aquatic_mammals_E32_K4_s1,./results/runs/ref_aquatic_mammals_E32_K4_s1/expert_stats_last3.json,"[31, 23, 14, 22]",10,0.6719999675750732,0.6620000004768372,0.661680382478539,0.8864335312843322,3.329313635826111,0.6620000004768372,0.661680382478539,0.8864335312843322,3.329313635826111,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/fix_p02_aquatic_mammals_to_fish_E32_K4_F4_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/fix_p02_aquatic_mammals_to_fish_E32_K4_F4_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/fix_p02_aquatic_mammals_to_fish_E32_K4_F4_s1,/root/autodl-tmp/projects/six_moe/logs/fix_p02_aquatic_mammals_to_fish_E32_K4_F4_s1.log,"31,23,14,22",results/runs/fix_p02_aquatic_mammals_to_fish_E32_K4_F4_s1/resolved_fixed_experts.json
hyb_p02_aquatic_mammals_to_fish_E32_K6_F1_s1,hybrid_transfer,main_strong_6,p02_aquatic_mammals_to_fish,1,aquatic_mammals,fish,fish,5,32,6,1,5,0.16666666666666666,ref_aquatic_mammals_E32_K6_s1,./results/runs/ref_aquatic_mammals_E32_K6_s1/expert_stats_last3.json,[2],5,0.6639999766349792,0.6079999961853028,0.6062265919644687,0.976293803691864,2.9034725427627563,0.6379999938011169,0.6393115042513827,0.9118866715431213,2.83142751455307,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/hyb_p02_aquatic_mammals_to_fish_E32_K6_F1_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p02_aquatic_mammals_to_fish_E32_K6_F1_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p02_aquatic_mammals_to_fish_E32_K6_F1_s1,/root/autodl-tmp/projects/six_moe/logs/hyb_p02_aquatic_mammals_to_fish_E32_K6_F1_s1.log,2,results/runs/hyb_p02_aquatic_mammals_to_fish_E32_K6_F1_s1/resolved_fixed_experts.json
hyb_p02_aquatic_mammals_to_fish_E32_K6_F2_s1,hybrid_transfer,main_strong_6,p02_aquatic_mammals_to_fish,1,aquatic_mammals,fish,fish,5,32,6,2,4,0.3333333333333333,ref_aquatic_mammals_E32_K6_s1,./results/runs/ref_aquatic_mammals_E32_K6_s1/expert_stats_last3.json,"[2, 14]",4,0.6599999914169311,0.5940000057220459,0.5908851067136472,1.0185643515586853,3.0385162830352783,0.647999993801117,0.6456779383167344,0.9186992220878601,2.911773681640625,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/hyb_p02_aquatic_mammals_to_fish_E32_K6_F2_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p02_aquatic_mammals_to_fish_E32_K6_F2_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p02_aquatic_mammals_to_fish_E32_K6_F2_s1,/root/autodl-tmp/projects/six_moe/logs/hyb_p02_aquatic_mammals_to_fish_E32_K6_F2_s1.log,"2,14",results/runs/hyb_p02_aquatic_mammals_to_fish_E32_K6_F2_s1/resolved_fixed_experts.json
hyb_p02_aquatic_mammals_to_fish_E32_K6_F4_s1,hybrid_transfer,main_strong_6,p02_aquatic_mammals_to_fish,1,aquatic_mammals,fish,fish,5,32,6,4,2,0.6666666666666666,ref_aquatic_mammals_E32_K6_s1,./results/runs/ref_aquatic_mammals_E32_K6_s1/expert_stats_last3.json,"[2, 14, 31, 22]",7,0.6759999871253968,0.6080000033378601,0.608598586839836,0.9526254549026489,2.619592249393463,0.6360000052452087,0.6341702120686837,0.9225765399932861,2.5759395360946655,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/hyb_p02_aquatic_mammals_to_fish_E32_K6_F4_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p02_aquatic_mammals_to_fish_E32_K6_F4_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p02_aquatic_mammals_to_fish_E32_K6_F4_s1,/root/autodl-tmp/projects/six_moe/logs/hyb_p02_aquatic_mammals_to_fish_E32_K6_F4_s1.log,"2,14,31,22",results/runs/hyb_p02_aquatic_mammals_to_fish_E32_K6_F4_s1/resolved_fixed_experts.json
fix_p02_aquatic_mammals_to_fish_E32_K6_F6_s1,hybrid_transfer,main_strong_6,p02_aquatic_mammals_to_fish,1,aquatic_mammals,fish,fish,5,32,6,6,0,1.0,ref_aquatic_mammals_E32_K6_s1,./results/runs/ref_aquatic_mammals_E32_K6_s1/expert_stats_last3.json,"[2, 14, 31, 22, 3, 15]",4,0.6639999961853027,0.5979999942779541,0.5953804934465889,1.0170551466941833,3.34271240234375,0.628000002861023,0.6238598993760659,0.9151406450271606,3.2962692379951477,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/fix_p02_aquatic_mammals_to_fish_E32_K6_F6_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/fix_p02_aquatic_mammals_to_fish_E32_K6_F6_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/fix_p02_aquatic_mammals_to_fish_E32_K6_F6_s1,/root/autodl-tmp/projects/six_moe/logs/fix_p02_aquatic_mammals_to_fish_E32_K6_F6_s1.log,"2,14,31,22,3,15",results/runs/fix_p02_aquatic_mammals_to_fish_E32_K6_F6_s1/resolved_fixed_experts.json
hyb_p02_aquatic_mammals_to_fish_E32_K8_F1_s1,hybrid_transfer,main_strong_6,p02_aquatic_mammals_to_fish,1,aquatic_mammals,fish,fish,5,32,8,1,7,0.125,ref_aquatic_mammals_E32_K8_s1,./results/runs/ref_aquatic_mammals_E32_K8_s1/expert_stats_last3.json,[27],4,0.6679999914169311,0.6000000009536743,0.5991212748813464,0.9959902863502502,3.012277841567993,0.6319999938011169,0.6306208884469754,0.9347155871391296,2.9366957545280457,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/hyb_p02_aquatic_mammals_to_fish_E32_K8_F1_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p02_aquatic_mammals_to_fish_E32_K8_F1_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p02_aquatic_mammals_to_fish_E32_K8_F1_s1,/root/autodl-tmp/projects/six_moe/logs/hyb_p02_aquatic_mammals_to_fish_E32_K8_F1_s1.log,27,results/runs/hyb_p02_aquatic_mammals_to_fish_E32_K8_F1_s1/resolved_fixed_experts.json
hyb_p02_aquatic_mammals_to_fish_E32_K8_F2_s1,hybrid_transfer,main_strong_6,p02_aquatic_mammals_to_fish,1,aquatic_mammals,fish,fish,5,32,8,2,6,0.25,ref_aquatic_mammals_E32_K8_s1,./results/runs/ref_aquatic_mammals_E32_K8_s1/expert_stats_last3.json,"[27, 31]",6,0.6519999961853027,0.634000002861023,0.6277903893975937,0.9647889862060547,2.8897966742515564,0.6439999980926514,0.6425149698434403,0.9335206279754639,2.8263813853263855,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/hyb_p02_aquatic_mammals_to_fish_E32_K8_F2_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p02_aquatic_mammals_to_fish_E32_K8_F2_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p02_aquatic_mammals_to_fish_E32_K8_F2_s1,/root/autodl-tmp/projects/six_moe/logs/hyb_p02_aquatic_mammals_to_fish_E32_K8_F2_s1.log,"27,31",results/runs/hyb_p02_aquatic_mammals_to_fish_E32_K8_F2_s1/resolved_fixed_experts.json
hyb_p02_aquatic_mammals_to_fish_E32_K8_F4_s1,hybrid_transfer,main_strong_6,p02_aquatic_mammals_to_fish,1,aquatic_mammals,fish,fish,5,32,8,4,4,0.5,ref_aquatic_mammals_E32_K8_s1,./results/runs/ref_aquatic_mammals_E32_K8_s1/expert_stats_last3.json,"[27, 31, 3, 20]",5,0.6599999718666076,0.6159999985694885,0.6170056264842252,1.002776074886322,2.9942487478256226,0.6160000033378601,0.6131387543965696,0.9515624265670777,2.882799208164215,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/hyb_p02_aquatic_mammals_to_fish_E32_K8_F4_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p02_aquatic_mammals_to_fish_E32_K8_F4_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p02_aquatic_mammals_to_fish_E32_K8_F4_s1,/root/autodl-tmp/projects/six_moe/logs/hyb_p02_aquatic_mammals_to_fish_E32_K8_F4_s1.log,"27,31,3,20",results/runs/hyb_p02_aquatic_mammals_to_fish_E32_K8_F4_s1/resolved_fixed_experts.json
hyb_p02_aquatic_mammals_to_fish_E32_K8_F6_s1,hybrid_transfer,main_strong_6,p02_aquatic_mammals_to_fish,1,aquatic_mammals,fish,fish,5,32,8,6,2,0.75,ref_aquatic_mammals_E32_K8_s1,./results/runs/ref_aquatic_mammals_E32_K8_s1/expert_stats_last3.json,"[27, 31, 3, 20, 14, 2]",5,0.6519999914169311,0.6020000009536743,0.5997101064556982,0.991784140586853,3.0868765711784363,0.6280000033378601,0.6274843896876471,0.9530276575088501,2.874197542667389,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/hyb_p02_aquatic_mammals_to_fish_E32_K8_F6_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p02_aquatic_mammals_to_fish_E32_K8_F6_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p02_aquatic_mammals_to_fish_E32_K8_F6_s1,/root/autodl-tmp/projects/six_moe/logs/hyb_p02_aquatic_mammals_to_fish_E32_K8_F6_s1.log,"27,31,3,20,14,2",results/runs/hyb_p02_aquatic_mammals_to_fish_E32_K8_F6_s1/resolved_fixed_experts.json
fix_p02_aquatic_mammals_to_fish_E32_K8_F8_s1,hybrid_transfer,main_strong_6,p02_aquatic_mammals_to_fish,1,aquatic_mammals,fish,fish,5,32,8,8,0,1.0,ref_aquatic_mammals_E32_K8_s1,./results/runs/ref_aquatic_mammals_E32_K8_s1/expert_stats_last3.json,"[27, 31, 3, 20, 14, 2, 22, 15]",4,0.6519999861717224,0.6000000009536743,0.594342962168448,1.0242619805336,3.3343514800071716,0.632000002861023,0.6294307110048061,0.905883773803711,3.2458871603012085,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/fix_p02_aquatic_mammals_to_fish_E32_K8_F8_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/fix_p02_aquatic_mammals_to_fish_E32_K8_F8_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/fix_p02_aquatic_mammals_to_fish_E32_K8_F8_s1,/root/autodl-tmp/projects/six_moe/logs/fix_p02_aquatic_mammals_to_fish_E32_K8_F8_s1.log,"27,31,3,20,14,2,22,15",results/runs/fix_p02_aquatic_mammals_to_fish_E32_K8_F8_s1/resolved_fixed_experts.json
hyb_p02_fish_to_aquatic_mammals_E8_K4_F1_s1,hybrid_transfer,main_strong_6,p02_fish_to_aquatic_mammals,1,fish,aquatic_mammals,aquatic_mammals,5,8,4,1,3,0.25,ref_fish_E8_K4_s1,./results/runs/ref_fish_E8_K4_s1/expert_stats_last3.json,[3],9,0.4599999680519104,0.4759999978542328,0.4366596731806167,1.2011666202545166,1.6406977474689484,0.4839999952316284,0.4589275563168311,1.1864323844909668,1.637383371591568,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/hyb_p02_fish_to_aquatic_mammals_E8_K4_F1_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p02_fish_to_aquatic_mammals_E8_K4_F1_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p02_fish_to_aquatic_mammals_E8_K4_F1_s1,/root/autodl-tmp/projects/six_moe/logs/hyb_p02_fish_to_aquatic_mammals_E8_K4_F1_s1.log,3,results/runs/hyb_p02_fish_to_aquatic_mammals_E8_K4_F1_s1/resolved_fixed_experts.json
hyb_p02_fish_to_aquatic_mammals_E8_K4_F2_s1,hybrid_transfer,main_strong_6,p02_fish_to_aquatic_mammals,1,fish,aquatic_mammals,aquatic_mammals,5,8,4,2,2,0.5,ref_fish_E8_K4_s1,./results/runs/ref_fish_E8_K4_s1/expert_stats_last3.json,"[3, 7]",9,0.4799999923706055,0.4520000023841858,0.4167404630221772,1.2103989877700805,1.4493094384670258,0.4779999976158142,0.4504603911894532,1.2199008464813232,1.5099827945232391,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/hyb_p02_fish_to_aquatic_mammals_E8_K4_F2_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p02_fish_to_aquatic_mammals_E8_K4_F2_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p02_fish_to_aquatic_mammals_E8_K4_F2_s1,/root/autodl-tmp/projects/six_moe/logs/hyb_p02_fish_to_aquatic_mammals_E8_K4_F2_s1.log,"3,7",results/runs/hyb_p02_fish_to_aquatic_mammals_E8_K4_F2_s1/resolved_fixed_experts.json
hyb_p02_fish_to_aquatic_mammals_E8_K4_F3_s1,hybrid_transfer,main_strong_6,p02_fish_to_aquatic_mammals,1,fish,aquatic_mammals,aquatic_mammals,5,8,4,3,1,0.75,ref_fish_E8_K4_s1,./results/runs/ref_fish_E8_K4_s1/expert_stats_last3.json,"[3, 7, 6]",10,0.46399998712539675,0.48400000190734865,0.4664197507300078,1.228124746322632,1.4617370963096619,0.48400000190734865,0.4664197507300078,1.228124746322632,1.4617370963096619,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/hyb_p02_fish_to_aquatic_mammals_E8_K4_F3_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p02_fish_to_aquatic_mammals_E8_K4_F3_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p02_fish_to_aquatic_mammals_E8_K4_F3_s1,/root/autodl-tmp/projects/six_moe/logs/hyb_p02_fish_to_aquatic_mammals_E8_K4_F3_s1.log,"3,7,6",results/runs/hyb_p02_fish_to_aquatic_mammals_E8_K4_F3_s1/resolved_fixed_experts.json
fix_p02_fish_to_aquatic_mammals_E8_K4_F4_s1,hybrid_transfer,main_strong_6,p02_fish_to_aquatic_mammals,1,fish,aquatic_mammals,aquatic_mammals,5,8,4,4,0,1.0,ref_fish_E8_K4_s1,./results/runs/ref_fish_E8_K4_s1/expert_stats_last3.json,"[3, 7, 6, 4]",9,0.4599999828338623,0.4519999978542328,0.3999123565752473,1.2006013860702516,1.8329242765903473,0.4679999978542328,0.45352648467582296,1.2188186445236207,1.8609389662742615,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/fix_p02_fish_to_aquatic_mammals_E8_K4_F4_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/fix_p02_fish_to_aquatic_mammals_E8_K4_F4_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/fix_p02_fish_to_aquatic_mammals_E8_K4_F4_s1,/root/autodl-tmp/projects/six_moe/logs/fix_p02_fish_to_aquatic_mammals_E8_K4_F4_s1.log,"3,7,6,4",results/runs/fix_p02_fish_to_aquatic_mammals_E8_K4_F4_s1/resolved_fixed_experts.json
hyb_p02_fish_to_aquatic_mammals_E16_K4_F1_s1,hybrid_transfer,main_strong_6,p02_fish_to_aquatic_mammals,1,fish,aquatic_mammals,aquatic_mammals,5,16,4,1,3,0.25,ref_fish_E16_K4_s1,./results/runs/ref_fish_E16_K4_s1/expert_stats_last3.json,[14],9,0.4879999861717224,0.4719999976158142,0.46630833597297006,1.1795009508132934,1.883329600095749,0.4680000002384186,0.445715728188702,1.3101081619262696,1.9173572063446045,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/hyb_p02_fish_to_aquatic_mammals_E16_K4_F1_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p02_fish_to_aquatic_mammals_E16_K4_F1_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p02_fish_to_aquatic_mammals_E16_K4_F1_s1,/root/autodl-tmp/projects/six_moe/logs/hyb_p02_fish_to_aquatic_mammals_E16_K4_F1_s1.log,14,results/runs/hyb_p02_fish_to_aquatic_mammals_E16_K4_F1_s1/resolved_fixed_experts.json
hyb_p02_fish_to_aquatic_mammals_E16_K4_F2_s1,hybrid_transfer,main_strong_6,p02_fish_to_aquatic_mammals,1,fish,aquatic_mammals,aquatic_mammals,5,16,4,2,2,0.5,ref_fish_E16_K4_s1,./results/runs/ref_fish_E16_K4_s1/expert_stats_last3.json,"[14, 8]",1,0.45999999618530274,0.46399999284744264,0.4279799957631109,1.2766365966796875,2.4400949478149414,0.47,0.4485294710961189,1.2870068683624267,2.0161898732185364,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/hyb_p02_fish_to_aquatic_mammals_E16_K4_F2_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p02_fish_to_aquatic_mammals_E16_K4_F2_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p02_fish_to_aquatic_mammals_E16_K4_F2_s1,/root/autodl-tmp/projects/six_moe/logs/hyb_p02_fish_to_aquatic_mammals_E16_K4_F2_s1.log,"14,8",results/runs/hyb_p02_fish_to_aquatic_mammals_E16_K4_F2_s1/resolved_fixed_experts.json
hyb_p02_fish_to_aquatic_mammals_E16_K4_F3_s1,hybrid_transfer,main_strong_6,p02_fish_to_aquatic_mammals,1,fish,aquatic_mammals,aquatic_mammals,5,16,4,3,1,0.75,ref_fish_E16_K4_s1,./results/runs/ref_fish_E16_K4_s1/expert_stats_last3.json,"[14, 8, 9]",9,0.45599998140335085,0.4819999976158142,0.474780802336252,1.1932367458343507,2.102394461631775,0.4819999976158142,0.4573149034165363,1.2858614597320557,2.080924391746521,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/hyb_p02_fish_to_aquatic_mammals_E16_K4_F3_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p02_fish_to_aquatic_mammals_E16_K4_F3_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p02_fish_to_aquatic_mammals_E16_K4_F3_s1,/root/autodl-tmp/projects/six_moe/logs/hyb_p02_fish_to_aquatic_mammals_E16_K4_F3_s1.log,"14,8,9",results/runs/hyb_p02_fish_to_aquatic_mammals_E16_K4_F3_s1/resolved_fixed_experts.json
fix_p02_fish_to_aquatic_mammals_E16_K4_F4_s1,hybrid_transfer,main_strong_6,p02_fish_to_aquatic_mammals,1,fish,aquatic_mammals,aquatic_mammals,5,16,4,4,0,1.0,ref_fish_E16_K4_s1,./results/runs/ref_fish_E16_K4_s1/expert_stats_last3.json,"[14, 8, 9, 6]",9,0.4799999814033508,0.4940000042915344,0.48766496431800005,1.1877700700759888,2.559229075908661,0.4739999978542328,0.44829696852617734,1.2760240697860719,2.5355758666992188,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/fix_p02_fish_to_aquatic_mammals_E16_K4_F4_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/fix_p02_fish_to_aquatic_mammals_E16_K4_F4_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/fix_p02_fish_to_aquatic_mammals_E16_K4_F4_s1,/root/autodl-tmp/projects/six_moe/logs/fix_p02_fish_to_aquatic_mammals_E16_K4_F4_s1.log,"14,8,9,6",results/runs/fix_p02_fish_to_aquatic_mammals_E16_K4_F4_s1/resolved_fixed_experts.json
hyb_p02_fish_to_aquatic_mammals_E16_K6_F1_s1,hybrid_transfer,main_strong_6,p02_fish_to_aquatic_mammals,1,fish,aquatic_mammals,aquatic_mammals,5,16,6,1,5,0.16666666666666666,ref_fish_E16_K6_s1,./results/runs/ref_fish_E16_K6_s1/expert_stats_last3.json,[14],9,0.45199999046325684,0.48400000190734865,0.48135886067530287,1.193266667366028,1.9949458241462708,0.45000000262260437,0.4234747690034034,1.282769549369812,1.9861180484294891,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/hyb_p02_fish_to_aquatic_mammals_E16_K6_F1_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p02_fish_to_aquatic_mammals_E16_K6_F1_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p02_fish_to_aquatic_mammals_E16_K6_F1_s1,/root/autodl-tmp/projects/six_moe/logs/hyb_p02_fish_to_aquatic_mammals_E16_K6_F1_s1.log,14,results/runs/hyb_p02_fish_to_aquatic_mammals_E16_K6_F1_s1/resolved_fixed_experts.json
hyb_p02_fish_to_aquatic_mammals_E16_K6_F2_s1,hybrid_transfer,main_strong_6,p02_fish_to_aquatic_mammals,1,fish,aquatic_mammals,aquatic_mammals,5,16,6,2,4,0.3333333333333333,ref_fish_E16_K6_s1,./results/runs/ref_fish_E16_K6_s1/expert_stats_last3.json,"[14, 3]",9,0.4719999861717224,0.4779999928474426,0.4709272183278605,1.1794497394561767,1.991752415895462,0.4720000002384186,0.439649984609232,1.2800033950805665,2.0348251461982727,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/hyb_p02_fish_to_aquatic_mammals_E16_K6_F2_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p02_fish_to_aquatic_mammals_E16_K6_F2_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p02_fish_to_aquatic_mammals_E16_K6_F2_s1,/root/autodl-tmp/projects/six_moe/logs/hyb_p02_fish_to_aquatic_mammals_E16_K6_F2_s1.log,"14,3",results/runs/hyb_p02_fish_to_aquatic_mammals_E16_K6_F2_s1/resolved_fixed_experts.json
hyb_p02_fish_to_aquatic_mammals_E16_K6_F4_s1,hybrid_transfer,main_strong_6,p02_fish_to_aquatic_mammals,1,fish,aquatic_mammals,aquatic_mammals,5,16,6,4,2,0.6666666666666666,ref_fish_E16_K6_s1,./results/runs/ref_fish_E16_K6_s1/expert_stats_last3.json,"[14, 3, 6, 5]",9,0.4639999713897705,0.46999999284744265,0.4557228547233866,1.187647671699524,2.162773609161377,0.4580000026226044,0.4249206805508884,1.2843850631713867,2.1579135060310364,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/hyb_p02_fish_to_aquatic_mammals_E16_K6_F4_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p02_fish_to_aquatic_mammals_E16_K6_F4_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p02_fish_to_aquatic_mammals_E16_K6_F4_s1,/root/autodl-tmp/projects/six_moe/logs/hyb_p02_fish_to_aquatic_mammals_E16_K6_F4_s1.log,"14,3,6,5",results/runs/hyb_p02_fish_to_aquatic_mammals_E16_K6_F4_s1/resolved_fixed_experts.json
